tok	changepoint_idx	start_idx	end_idx	value
gene_266734	2013-2014	2012-2013	2013-2014	15.961303314900082
gene_33237	2016-2017	2011-2012	2016-2017	14.850131163862805
25hc	2012-2013	2011-2012	2012-2013	12.838783375290339
waw	2019-2020	2013-2014	2019-2020	12.87696961139662
gene_81788	2017-2018	2011-2012	2017-2018	15.804812474678684
gene_83429	2014-2015	2011-2012	2014-2015	10.552125601414577
glnr	2012-2013	2011-2012	2012-2013	21.09140636030242
nephrol	2015-2016	2013-2014	2015-2016	15.75218375185904
gene_59320	2019-2020	2013-2014	2019-2020	10.581282130650838
gene_140570	2013-2014	2012-2013	2013-2014	10.106940419641413
rcj	2018-2019	2017-2018	2018-2019	9.784002133273457
szl	2016-2017	2015-2016	2016-2017	17.198494740678417
pagc	2013-2014	2012-2013	2013-2014	11.063428335613743
tl2	2012-2013	2011-2012	2012-2013	11.618479820911713
vh11	2017-2018	2016-2017	2017-2018	18.934040189040445
gene_814841	2012-2013	2011-2012	2012-2013	11.294066594619675
panx	2013-2014	2012-2013	2013-2014	12.250670586045512
t98g	2018-2019	2017-2018	2018-2019	11.408978453912628
gene_143187	2017-2018	2016-2017	2017-2018	12.055306812970391
gene_11259	2015-2016	2013-2014	2015-2016	16.758769586268883
prac	2014-2015	2013-2014	2014-2015	10.5529065412395
gene_252973	2017-2018	2013-2014	2017-2018	10.908608586545292
gene_181484	2016-2017	2015-2016	2016-2017	10.24250156172455
eue	2012-2013	2011-2012	2012-2013	10.118187984886449
zera	2013-2014	2012-2013	2013-2014	11.07543715283359
zera	2019-2020	2018-2019	2019-2020	13.677289985853962
gene_20397	2012-2013	2011-2012	2012-2013	11.310344427325669
gene_18602	2018-2019	2016-2017	2018-2019	19.410787513828698
secys	2014-2015	2013-2014	2014-2015	10.060271484448274
gene_9919	2015-2016	2013-2014	2015-2016	20.044519427354118
yd2	2015-2016	2013-2014	2015-2016	17.74401927536926
sscd	2016-2017	2015-2016	2016-2017	9.96115623235498
species_1151267	2013-2014	2012-2013	2013-2014	10.87938869417568
ldtmt2	2018-2019	2017-2018	2018-2019	10.414808043858887
liuzhou	2013-2014	2012-2013	2013-2014	12.11245605771456
mpbc	2018-2019	2016-2017	2018-2019	11.97601505089372
gene_229715	2017-2018	2015-2016	2017-2018	9.986958856308686
ssadh	2019-2020	2013-2014	2019-2020	11.407930157254489
gene_4147	2016-2017	2012-2013	2016-2017	9.769703222523233
glrt	2014-2015	2013-2014	2014-2015	12.595122125466755
gene_35527	2016-2017	2012-2013	2016-2017	12.55586148468959
k562-	2019-2020	2012-2013	2019-2020	14.132635352705998
gene_319765	2014-2015	2013-2014	2014-2015	11.467743983918897
necc	2015-2016	2012-2013	2015-2016	10.056746563680171
awassi	2016-2017	2012-2013	2016-2017	20.56742121624106
kliniken	2019-2020	2018-2019	2019-2020	15.865437523269549
emab	2016-2017	2012-2013	2016-2017	12.480759983821077
bi-78d3	2018-2019	2012-2013	2018-2019	11.344658875410676
gene_26043	2019-2020	2012-2013	2019-2020	12.175435212231605
mrc-5	2018-2019	2013-2014	2018-2019	14.780678268958663
pifn	2018-2019	2017-2018	2018-2019	19.634096444182596
rold	2019-2020	2018-2019	2019-2020	10.374678817094749
pin2	2013-2014	2012-2013	2013-2014	17.114518340095117
peritectic	2015-2016	2012-2013	2015-2016	15.021673668404272
uis2	2015-2016	2014-2015	2015-2016	10.925720493152586
ddrc	2016-2017	2012-2013	2016-2017	14.600751595270369
nk-92mi	2015-2016	2014-2015	2015-2016	14.352322377650738
gene_126259	2018-2019	2017-2018	2018-2019	11.62522768325369
guava	2018-2019	2017-2018	2018-2019	16.79560886158362
gene_84912	2017-2018	2012-2013	2017-2018	12.975016508350516
icc-	2017-2018	2015-2016	2017-2018	12.422121910590642
species_171252	2015-2016	2012-2013	2015-2016	17.36589449759571
gene_816194	2016-2017	2012-2013	2016-2017	32.324148722653995
terr	2014-2015	2013-2014	2014-2015	13.951441030736495
whpp	2017-2018	2016-2017	2017-2018	20.322535548844456
gene_822566	2013-2014	2012-2013	2013-2014	16.76210356123518
huas	2019-2020	2018-2019	2019-2020	10.297310413778177
elektra	2015-2016	2013-2014	2015-2016	14.40505838720792
gene_1687	2016-2017	2015-2016	2016-2017	14.039551754137666
gene_91607	2014-2015	2013-2014	2014-2015	16.040197203293907
mafb	2014-2015	2013-2014	2014-2015	19.704754157033932
sebs	2016-2017	2015-2016	2016-2017	11.042872902469329
gobiid	2016-2017	2015-2016	2016-2017	10.07827384774735
pdcp	2017-2018	2014-2015	2017-2018	21.02396675425242
species_190712	2019-2020	2013-2014	2019-2020	10.161823091090026
rns1	2019-2020	2018-2019	2019-2020	11.643254871912609
gene_9941	2018-2019	2017-2018	2018-2019	12.26656785087821
gene_15388	2018-2019	2017-2018	2018-2019	10.106288009393882
matrotrophy	2014-2015	2013-2014	2014-2015	11.898989067348749
gene_574470	2018-2019	2014-2015	2018-2019	9.81560676999977
cwin	2017-2018	2016-2017	2017-2018	14.469199896017374
gene_851859	2018-2019	2017-2018	2018-2019	19.989318547018698
gene_14705	2014-2015	2013-2014	2014-2015	27.914936452182303
gene_14705	2017-2018	2016-2017	2017-2018	12.044376687754333
species_164942	2014-2015	2012-2013	2014-2015	12.767452374669439
swinger	2015-2016	2014-2015	2015-2016	19.110281479895512
zetterstedt	2013-2014	2012-2013	2013-2014	46.90264247318701
wco	2014-2015	2013-2014	2014-2015	17.773580077633333
gene_29232	2014-2015	2013-2014	2014-2015	16.145741612542107
gene_214230	2016-2017	2015-2016	2016-2017	10.08521736216885
gene_29886	2017-2018	2012-2013	2017-2018	10.549018256565216
lz-8	2017-2018	2015-2016	2017-2018	13.735037178422965
species_122354	2017-2018	2015-2016	2017-2018	16.185815807336542
gene_403402	2014-2015	2013-2014	2014-2015	12.026049500886545
gene_64393	2013-2014	2012-2013	2013-2014	11.09103427758315
gene_64393	2015-2016	2014-2015	2015-2016	9.886423640208562
euo	2013-2014	2012-2013	2013-2014	19.189051027742956
aaii	2016-2017	2015-2016	2016-2017	12.25219246767579
gene_10439	2017-2018	2012-2013	2017-2018	14.187283087485238
psea	2013-2014	2012-2013	2013-2014	17.028467668199028
a152	2015-2016	2012-2013	2015-2016	21.213552130424226
nmiib	2013-2014	2012-2013	2013-2014	26.96029195010922
gene_1263239	2014-2015	2013-2014	2014-2015	15.330519597408511
lnfpiii	2014-2015	2013-2014	2014-2015	13.593603519404393
lnfpiii	2019-2020	2015-2016	2019-2020	12.934989189250235
gene_174120	2014-2015	2013-2014	2014-2015	17.884726378340766
afai	2015-2016	2014-2015	2015-2016	12.115393085923042
gene_214572	2015-2016	2013-2014	2015-2016	10.441566573379633
gene_56371	2019-2020	2015-2016	2019-2020	10.414659268641358
gene_56175	2015-2016	2014-2015	2015-2016	11.084576131058622
pfcdpk1	2019-2020	2018-2019	2019-2020	19.194198756128422
gene_9967	2016-2017	2015-2016	2016-2017	10.875631999483009
gene_66695	2018-2019	2017-2018	2018-2019	26.837135327414295
gene_16985	2019-2020	2016-2017	2019-2020	11.52478050156859
gie	2014-2015	2013-2014	2014-2015	16.487140000332616
gene_20130	2013-2014	2012-2013	2013-2014	28.439689422999646
gene_113791	2019-2020	2018-2019	2019-2020	14.039629963842444
amfe	2013-2014	2012-2013	2013-2014	10.163362244142265
gene_855498	2016-2017	2015-2016	2016-2017	12.468857920437955
gene_180587	2017-2018	2014-2015	2017-2018	10.437350454884228
alt+	2018-2019	2012-2013	2018-2019	11.153174639669466
tnra	2014-2015	2012-2013	2014-2015	21.987525622421767
vtq	2013-2014	2012-2013	2013-2014	12.629006107185596
deontic	2018-2019	2017-2018	2018-2019	10.10796153742757
gene_856247	2015-2016	2014-2015	2015-2016	18.39880605886755
gene_856247	2017-2018	2016-2017	2017-2018	19.11645342261423
ldrt	2019-2020	2018-2019	2019-2020	19.716473775740884
citicoline	2018-2019	2017-2018	2018-2019	40.5234993298486
species_156567	2014-2015	2013-2014	2014-2015	25.593058635895797
gene_26234	2018-2019	2014-2015	2018-2019	23.459116967746333
species_10371	2017-2018	2015-2016	2017-2018	16.00734981903867
gene_855048	2019-2020	2018-2019	2019-2020	44.55763125721051
baiyangdian	2019-2020	2018-2019	2019-2020	11.98440465399466
hrpb	2016-2017	2015-2016	2016-2017	11.884951337511424
@c	2016-2017	2015-2016	2016-2017	13.26060705812501
supraspliceosome	2013-2014	2012-2013	2013-2014	22.65092548709587
gene_103403784	2013-2014	2012-2013	2013-2014	10.403332396972381
species_463	2019-2020	2017-2018	2019-2020	11.083958463310145
r-2hg	2017-2018	2013-2014	2017-2018	9.911078970438172
gene_300920	2016-2017	2013-2014	2016-2017	11.201159486325288
gene_25792	2017-2018	2013-2014	2017-2018	10.116272243674556
fhit	2018-2019	2017-2018	2018-2019	14.481830538256393
10.1021	2014-2015	2013-2014	2014-2015	29.366868453528934
nonmarket	2017-2018	2016-2017	2017-2018	26.188937822003012
gene_10474	2015-2016	2014-2015	2015-2016	28.71116338235616
gene_9828	2015-2016	2013-2014	2015-2016	11.862830533580059
sdic	2019-2020	2012-2013	2019-2020	12.497986081989952
gene_84083	2016-2017	2015-2016	2016-2017	15.973396543827517
panc02	2017-2018	2016-2017	2017-2018	10.486780124642625
gene_54757	2014-2015	2013-2014	2014-2015	10.95917752461815
gene_829452	2014-2015	2013-2014	2014-2015	14.925054698527987
narj	2014-2015	2012-2013	2014-2015	13.072330365543491
dopr	2016-2017	2015-2016	2016-2017	15.164109201433776
gene_60570	2016-2017	2015-2016	2016-2017	23.370264116096056
gene_54892	2016-2017	2013-2014	2016-2017	11.662904022655587
obge	2013-2014	2012-2013	2013-2014	13.064279373963029
st71	2017-2018	2016-2017	2017-2018	12.54536069185789
gene_237310	2016-2017	2015-2016	2016-2017	16.221649945990862
gistel	2016-2017	2012-2013	2016-2017	11.057048237325354
26g	2018-2019	2017-2018	2018-2019	12.766527624868436
2jh	2017-2018	2016-2017	2017-2018	10.027148090668362
sundarban	2015-2016	2014-2015	2015-2016	11.017283215868066
ttago	2013-2014	2012-2013	2013-2014	10.831446085920847
ttago	2016-2017	2015-2016	2016-2017	12.274398317444563
sicn	2014-2015	2013-2014	2014-2015	14.920466096046304
ktt	2013-2014	2012-2013	2013-2014	16.85460232047802
fssp	2019-2020	2018-2019	2019-2020	12.528046126641744
plyo	2018-2019	2012-2013	2018-2019	14.573900967120224
gene_74338	2014-2015	2012-2013	2014-2015	10.174412730429175
fiw	2019-2020	2018-2019	2019-2020	20.71447071692311
dinf	2014-2015	2013-2014	2014-2015	12.76931463123066
mw8	2014-2015	2012-2013	2014-2015	10.894091704056331
flavedo	2013-2014	2012-2013	2013-2014	10.087115477996964
alkenone	2014-2015	2013-2014	2014-2015	10.494816081098122
artikel	2019-2020	2016-2017	2019-2020	10.44714526031031
osld	2014-2015	2013-2014	2014-2015	9.903901560748965
t3se	2018-2019	2012-2013	2018-2019	17.086895083902593
rusf	2017-2018	2016-2017	2017-2018	11.979862040556029
species_29144	2017-2018	2016-2017	2017-2018	9.84852769664704
hmme	2018-2019	2014-2015	2018-2019	10.526476775125614
gene_216049	2014-2015	2013-2014	2014-2015	11.693827302466948
gene_29966	2018-2019	2017-2018	2018-2019	10.111912637061792
gene_407170	2014-2015	2012-2013	2014-2015	13.335439818212299
stomatopod	2015-2016	2014-2015	2015-2016	10.796141403439833
z14	2018-2019	2017-2018	2018-2019	10.006278008630385
gene_115350	2018-2019	2016-2017	2018-2019	11.78443143342615
gene_79753	2017-2018	2014-2015	2017-2018	11.243475851837863
neuroma	2018-2019	2016-2017	2018-2019	11.332899431826753
paralarvae	2016-2017	2015-2016	2016-2017	43.36323750607956
gene_100174970	2019-2020	2018-2019	2019-2020	15.804084045746722
gene_179377	2019-2020	2017-2018	2019-2020	12.39122979125797
gene_18168	2019-2020	2012-2013	2019-2020	10.268178965593329
uems	2015-2016	2014-2015	2015-2016	11.149193315038547
gene_22235	2017-2018	2013-2014	2017-2018	11.339742307017161
species_128156	2016-2017	2015-2016	2016-2017	16.80619275482102
hippotherapy	2013-2014	2012-2013	2013-2014	11.904136831420061
gene_176068	2019-2020	2017-2018	2019-2020	31.270965776258418
okara	2018-2019	2017-2018	2018-2019	35.17329224902769
gsos	2017-2018	2012-2013	2017-2018	14.710061724702733
isotretinoin	2018-2019	2014-2015	2018-2019	16.612391145565255
microshoot	2019-2020	2018-2019	2019-2020	15.244103678237668
g2385r	2016-2017	2013-2014	2016-2017	10.685058844589793
gene_78990	2018-2019	2017-2018	2018-2019	24.77008815243245
vica	2019-2020	2018-2019	2019-2020	10.942694194844218
tahoe	2014-2015	2013-2014	2014-2015	16.03249612598401
gene_851508	2019-2020	2017-2018	2019-2020	11.011925320951347
gene_107817	2014-2015	2012-2013	2014-2015	12.564329703527324
gene_54670	2015-2016	2012-2013	2015-2016	10.342666229367772
hypocrisy	2014-2015	2012-2013	2014-2015	12.173649878802028
ajd	2013-2014	2012-2013	2013-2014	10.268923115919943
gene_12919	2014-2015	2013-2014	2014-2015	15.016023250123485
gene_27069	2018-2019	2017-2018	2018-2019	15.835473178185405
proechimys	2017-2018	2012-2013	2017-2018	10.70265084802326
species_311979	2015-2016	2014-2015	2015-2016	12.356058326172132
gene_566465	2018-2019	2016-2017	2018-2019	10.06720317782649
beitrag	2019-2020	2017-2018	2019-2020	10.30969771614392
gene_1224338	2013-2014	2012-2013	2013-2014	15.09372489492666
gene_1224338	2016-2017	2015-2016	2016-2017	12.580435589660558
gene_148479	2016-2017	2013-2014	2016-2017	10.495766235218127
gene_40191	2015-2016	2012-2013	2015-2016	13.369114666286777
gene_1469	2016-2017	2013-2014	2016-2017	25.440602433223845
gene_9784	2016-2017	2012-2013	2016-2017	12.255375119630044
gene_260178	2018-2019	2017-2018	2018-2019	23.41606266844431
olfr	2014-2015	2012-2013	2014-2015	12.425359149380945
clpp2	2018-2019	2013-2014	2018-2019	12.565990253921889
gene_74145	2019-2020	2018-2019	2019-2020	15.800456824881149
t3ses	2018-2019	2012-2013	2018-2019	10.879131375532488
adlay	2017-2018	2016-2017	2017-2018	10.81584527095318
biid	2019-2020	2016-2017	2019-2020	21.911977153969985
meatball	2013-2014	2012-2013	2013-2014	15.797205719253649
salusin	2019-2020	2014-2015	2019-2020	16.745785450669395
gene_246277	2013-2014	2012-2013	2013-2014	12.870800609639744
ygp	2018-2019	2016-2017	2018-2019	9.798331074685555
7kc	2019-2020	2018-2019	2019-2020	11.855586972861127
gene_29619	2017-2018	2016-2017	2017-2018	16.216176456634066
species_3741	2017-2018	2015-2016	2017-2018	9.78475728275203
harg	2016-2017	2015-2016	2016-2017	20.930139859105886
gene_319974	2013-2014	2012-2013	2013-2014	11.137396144748989
xten	2013-2014	2012-2013	2013-2014	9.876835979366412
gene_23993	2016-2017	2014-2015	2016-2017	12.745460379654245
gene_9061	2014-2015	2013-2014	2014-2015	13.209156089235469
vlu	2013-2014	2012-2013	2013-2014	11.564965261844778
gene_817513	2019-2020	2018-2019	2019-2020	12.949357684264577
pigr	2014-2015	2013-2014	2014-2015	18.710067957661163
gene_14177	2019-2020	2018-2019	2019-2020	10.63316065895803
gene_2267	2017-2018	2016-2017	2017-2018	12.119925824102161
gene_852652	2013-2014	2012-2013	2013-2014	10.513729762002772
dnae2	2013-2014	2012-2013	2013-2014	9.916463363187358
deltaadhe	2013-2014	2012-2013	2013-2014	15.13929989032205
epode	2013-2014	2012-2013	2013-2014	10.330664521249
gene_50512	2019-2020	2017-2018	2019-2020	19.41898544843691
gene_384569	2015-2016	2012-2013	2015-2016	12.522702405559349
id93	2017-2018	2016-2017	2017-2018	11.842295977535139
opar	2014-2015	2013-2014	2014-2015	10.003639473411603
ch-4	2016-2017	2015-2016	2016-2017	10.116867726820741
etreg	2014-2015	2013-2014	2014-2015	12.42900079270044
aarc	2015-2016	2014-2015	2015-2016	14.450854268997897
prpr	2017-2018	2016-2017	2017-2018	20.210316535094737
gene_4290845	2018-2019	2012-2013	2018-2019	14.193794691029934
gene_693197	2014-2015	2013-2014	2014-2015	10.002166757442923
gene_73679	2019-2020	2013-2014	2019-2020	9.814658556180747
gene_15121	2016-2017	2012-2013	2016-2017	10.890135131214597
estr	2015-2016	2012-2013	2015-2016	18.368318926298
goe	2013-2014	2012-2013	2013-2014	11.272597194842152
gene_664613	2017-2018	2015-2016	2017-2018	34.077727979568074
gene_27033	2013-2014	2012-2013	2013-2014	13.061808408673134
gnri	2014-2015	2013-2014	2014-2015	10.40426094374039
species_759916	2015-2016	2013-2014	2015-2016	11.635969946830148
gene_5432	2013-2014	2012-2013	2013-2014	15.533633591873418
sicher	2019-2020	2015-2016	2019-2020	9.978451815651585
ttjs	2018-2019	2017-2018	2018-2019	10.56253069925301
sb2s3	2017-2018	2016-2017	2017-2018	10.951231797387724
euro	2018-2019	2017-2018	2018-2019	22.767865393730347
codrug	2013-2014	2012-2013	2013-2014	17.407005355154613
3.6.3	2019-2020	2015-2016	2019-2020	20.232840574610943
rompa	2018-2019	2012-2013	2018-2019	12.671003198854999
gene_821357	2018-2019	2017-2018	2018-2019	14.119520783912805
azoospermia	2018-2019	2013-2014	2018-2019	13.84265711431812
nfor	2016-2017	2015-2016	2016-2017	17.843335003517367
gene_51025	2013-2014	2012-2013	2013-2014	20.15216997002649
atap	2013-2014	2012-2013	2013-2014	10.372240537367702
gene_102577485	2016-2017	2015-2016	2016-2017	21.421712149886606
dzrj	2013-2014	2012-2013	2013-2014	12.629343125154042
pa28alphabeta	2020-2021	2012-2013	2020-2021	13.437524833426675
toxicosis	2018-2019	2012-2013	2018-2019	13.426083973977125
gene_54606	2018-2019	2012-2013	2018-2019	23.755343540797533
mrz	2013-2014	2012-2013	2013-2014	11.844985122547186
nocc	2015-2016	2014-2015	2015-2016	12.426330801231483
osgh3	2018-2019	2013-2014	2018-2019	11.776725073979406
gene_140544	2016-2017	2015-2016	2016-2017	24.877993705818234
cbsd	2015-2016	2014-2015	2015-2016	10.482353723223909
mtrap	2015-2016	2012-2013	2015-2016	20.18460683027732
shelterbelt	2018-2019	2017-2018	2018-2019	12.58773424269672
mtau	2019-2020	2017-2018	2019-2020	14.547273140405517
7nd	2019-2020	2014-2015	2019-2020	12.599733930613473
jte	2017-2018	2013-2014	2017-2018	12.219414209217703
gene_23759	2014-2015	2013-2014	2017-2018	16.43192931620984
species_55169	2017-2018	2016-2017	2017-2018	10.159708543986747
stma	2016-2017	2014-2015	2016-2017	11.984836268655194
gene_214552	2013-2014	2012-2013	2013-2014	12.908668888304408
gene_403625	2013-2014	2012-2013	2013-2014	11.418386197503335
gene_403625	2019-2020	2018-2019	2019-2020	13.787240052357237
ipoc	2015-2016	2014-2015	2015-2016	22.180458076923937
gene_110168	2013-2014	2012-2013	2013-2014	11.612824119060704
gene_566470	2013-2014	2012-2013	2013-2014	14.492979154443661
gene_5523	2015-2016	2013-2014	2015-2016	11.625805776313287
gene_26156	2018-2019	2017-2018	2018-2019	10.57429300557504
gene_54463	2015-2016	2014-2015	2015-2016	15.973176862291833
mdth	2017-2018	2016-2017	2017-2018	14.0157117500807
gene_852084	2017-2018	2016-2017	2017-2018	24.43867196662348
broomrape	2015-2016	2013-2014	2015-2016	15.147285309627348
gene_68259	2014-2015	2013-2014	2014-2015	20.943574859574316
gene_13905951	2017-2018	2016-2017	2017-2018	15.64611699845324
suhb	2018-2019	2017-2018	2018-2019	16.129652021389976
gene_542488	2018-2019	2012-2013	2018-2019	14.699645452470062
species_1286405	2019-2020	2018-2019	2019-2020	14.043676207150664
godman	2013-2014	2012-2013	2013-2014	10.012403242322216
gene_73456	2018-2019	2017-2018	2018-2019	24.16329136203255
grzb	2013-2014	2012-2013	2013-2014	17.582607117275362
gian	2013-2014	2012-2013	2013-2014	11.659425317116556
species_92696	2014-2015	2013-2014	2014-2015	16.556098225876152
dq2.2	2014-2015	2013-2014	2014-2015	10.026913695453498
iqd	2013-2014	2012-2013	2013-2014	12.985689896932389
gene_14457	2015-2016	2012-2013	2015-2016	14.267867568469548
testate	2013-2014	2012-2013	2013-2014	15.058429310708005
ciii2	2017-2018	2016-2017	2017-2018	19.647079246536123
lufaxin	2016-2017	2012-2013	2016-2017	10.960834800145177
gene_41547	2013-2014	2012-2013	2013-2014	9.937276276787506
organosulfate	2019-2020	2017-2018	2019-2020	10.489838710488282
fragen	2019-2020	2018-2019	2019-2020	13.321685607944396
mdsr	2018-2019	2017-2018	2018-2019	11.289367816782468
35:01	2017-2018	2016-2017	2017-2018	10.019869328039583
gene_377630	2016-2017	2014-2015	2016-2017	30.794553394436647
gene_100503605	2014-2015	2012-2013	2014-2015	10.217116132561285
imcu	2016-2017	2015-2016	2016-2017	23.958871416549893
gene_822259	2013-2014	2012-2013	2013-2014	13.210698030981145
ralgds	2016-2017	2013-2014	2016-2017	13.00232307738726
bel-7402	2018-2019	2017-2018	2018-2019	30.572369986324812
gene_1112	2013-2014	2012-2013	2013-2014	12.996707828047764
gene_1112	2015-2016	2014-2015	2015-2016	11.095719545694404
mzc	2013-2014	2012-2013	2013-2014	20.06443021483593
gene_71884	2017-2018	2012-2013	2017-2018	16.21978066175376
tbpm	2018-2019	2017-2018	2018-2019	17.70361971346211
gene_72542	2019-2020	2018-2019	2019-2020	11.385449179965509
methyl-9h	2017-2018	2016-2017	2017-2018	9.920522092698839
graphane	2013-2014	2012-2013	2013-2014	17.19808497098338
gene_161003	2014-2015	2013-2014	2014-2015	14.014553280436925
gene_75735	2013-2014	2012-2013	2013-2014	17.171141287604065
nrmp	2013-2014	2012-2013	2013-2014	13.921398585684003
sandeel	2018-2019	2017-2018	2018-2019	10.18296353482893
egfrmut	2018-2019	2016-2017	2018-2019	12.174243998850878
smn2b/-	2015-2016	2014-2015	2015-2016	15.367486092851859
precommitment	2018-2019	2017-2018	2018-2019	15.28779322178144
pfcc	2014-2015	2013-2014	2014-2015	14.995198710841306
minion	2014-2015	2012-2013	2014-2015	14.067452426180806
gene_286940	2017-2018	2016-2017	2017-2018	9.854584578798915
wbmri	2019-2020	2018-2019	2019-2020	11.358115783304683
arr1	2013-2014	2012-2013	2013-2014	10.743566229341887
arr1	2016-2017	2015-2016	2016-2017	10.98922146203593
gene_54103	2018-2019	2012-2013	2018-2019	11.624613438957628
gene_3208	2018-2019	2017-2018	2018-2019	10.810697855522706
gene_76905	2014-2015	2013-2014	2014-2015	10.527952580383776
gene_824727	2014-2015	2012-2013	2014-2015	14.67285826026154
gene_824727	2017-2018	2016-2017	2017-2018	16.06338086368086
webworm	2016-2017	2012-2013	2016-2017	10.528644291048131
gene_100986	2014-2015	2012-2013	2014-2015	17.493982183792674
eh-1	2019-2020	2018-2019	2019-2020	25.20987424219898
gene_42059	2018-2019	2017-2018	2018-2019	11.242830749385039
gene_224171	2014-2015	2013-2014	2014-2015	10.735782127491468
murrah	2014-2015	2013-2014	2014-2015	13.077496523578354
myi	2014-2015	2013-2014	2014-2015	12.358667713051453
gene_13004	2017-2018	2012-2013	2017-2018	10.19231437940702
sbhc	2015-2016	2014-2015	2015-2016	39.259906154400525
gene_474177	2019-2020	2012-2013	2019-2020	16.342425948432
gene_851976	2018-2019	2012-2013	2018-2019	13.313799419592387
habla	2014-2015	2013-2014	2014-2015	11.705720740000555
sclb	2017-2018	2014-2015	2017-2018	17.605629581980068
hatte	2019-2020	2013-2014	2019-2020	13.379580462467237
gene_361276	2013-2014	2012-2013	2016-2017	35.70944159674989
species_89411	2014-2015	2013-2014	2014-2015	10.229777428186049
mepm	2016-2017	2015-2016	2016-2017	14.574205150966598
gene_574450	2013-2014	2012-2013	2013-2014	10.648876738203212
samc	2015-2016	2014-2015	2015-2016	13.765390574481316
mg2si	2015-2016	2012-2013	2015-2016	17.415829326175572
gene_50518	2015-2016	2013-2014	2015-2016	10.315653908101924
gene_57560	2017-2018	2015-2016	2017-2018	23.96988286147688
gene_56937	2018-2019	2017-2018	2018-2019	15.72692204265524
gene_347240	2014-2015	2013-2014	2014-2015	14.809108599718357
transshipment	2016-2017	2013-2014	2016-2017	14.139096178629305
scl-	2013-2014	2012-2013	2013-2014	19.98697593914451
gene_26073	2015-2016	2012-2013	2015-2016	10.594018618745862
cipc	2014-2015	2013-2014	2014-2015	17.63379279333301
cipc	2019-2020	2018-2019	2019-2020	11.582081046842152
emst	2013-2014	2012-2013	2013-2014	13.336378866571089
gene_10110	2014-2015	2012-2013	2014-2015	11.262285458686996
gene_39228	2018-2019	2017-2018	2018-2019	15.396926594819575
gene_100150233	2015-2016	2012-2013	2015-2016	13.522974477322235
hhps	2017-2018	2016-2017	2017-2018	9.915798928936683
gene_176347	2020-2021	2019-2020	2020-2021	14.682419931894799
portiera	2014-2015	2013-2014	2014-2015	11.074250895986681
gene_22642	2019-2020	2013-2014	2019-2020	9.951605980383526
r495x	2017-2018	2015-2016	2017-2018	11.234326192360342
species_85432	2018-2019	2013-2014	2018-2019	10.698428702766611
cspz	2017-2018	2016-2017	2017-2018	11.440081953421677
micronekton	2013-2014	2012-2013	2013-2014	10.363444304267938
bexarotene	2015-2016	2014-2015	2015-2016	17.61149079998011
mtat	2014-2015	2013-2014	2014-2015	17.398698932323214
quoll	2013-2014	2012-2013	2013-2014	9.891979911735353
gene_419455	2016-2017	2015-2016	2016-2017	10.69571805178838
gene_79135	2019-2020	2015-2016	2019-2020	10.510087246898639
sensel	2013-2014	2012-2013	2013-2014	13.834455446621803
90ce	2013-2014	2012-2013	2013-2014	18.01915433112365
trihelix	2013-2014	2012-2013	2013-2014	9.850368522404702
genovar	2017-2018	2016-2017	2017-2018	11.633452660064158
senti	2014-2015	2012-2013	2014-2015	16.23118998089151
kxs	2018-2019	2017-2018	2018-2019	13.372547394321806
mitopark	2014-2015	2013-2014	2014-2015	13.128338523389354
gene_22982	2016-2017	2013-2014	2016-2017	10.5563737329628
gene_853729	2018-2019	2015-2016	2018-2019	11.397032492334521
species_99072	2017-2018	2016-2017	2017-2018	12.695518147505094
gene_10768	2015-2016	2014-2015	2015-2016	11.837519178886895
gene_10768	2019-2020	2018-2019	2019-2020	10.567036812340131
tvem	2013-2014	2012-2013	2013-2014	11.532289889058365
species_145522	2013-2014	2012-2013	2013-2014	15.131171388870149
ilov	2016-2017	2015-2016	2016-2017	11.875352146547836
gene_268890	2014-2015	2013-2014	2014-2015	11.13542056498617
gene_100314151	2016-2017	2015-2016	2016-2017	16.263620534630178
dazu	2019-2020	2018-2019	2019-2020	12.635242221743647
nnlo	2013-2014	2012-2013	2013-2014	10.138443416021612
htms	2015-2016	2014-2015	2015-2016	14.955168240500038
lolp	2018-2019	2017-2018	2018-2019	17.305265418577513
pdnp	2016-2017	2015-2016	2016-2017	23.50091370796304
scrabble	2015-2016	2013-2014	2015-2016	15.232446864231964
27sb	2016-2017	2013-2014	2016-2017	11.89484481911709
hemilineage	2018-2019	2016-2017	2018-2019	10.466840448704529
gene_11262	2016-2017	2013-2014	2016-2017	11.84522265562525
hyperparathyroidism	2018-2019	2012-2013	2018-2019	12.967685260947357
1q12	2018-2019	2017-2018	2018-2019	10.553210935244795
wbph	2017-2018	2016-2017	2017-2018	10.262935434055287
wbph	2019-2020	2018-2019	2019-2020	17.91607273629308
boj	2017-2018	2016-2017	2017-2018	12.890102093082028
gene_83925	2018-2019	2014-2015	2018-2019	10.20374509563213
hfcd	2015-2016	2013-2014	2015-2016	11.16532001743948
gasper	2015-2016	2013-2014	2015-2016	18.22746862030558
lsmmg	2015-2016	2014-2015	2015-2016	11.741162912672378
oaas	2016-2017	2012-2013	2016-2017	12.516642409219912
gene_8459	2014-2015	2013-2014	2014-2015	10.060360000495368
gene_110621	2013-2014	2012-2013	2013-2014	12.634142662935371
il-36gamma	2014-2015	2013-2014	2014-2015	29.69968489671949
